i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.10,57.322915970386326,0.99,7,1042.4,11044,1704.456375752
2,2023-10-26,18.45,19.28,9.296050978027706,0.99,6,967.1,16519,2552.840117852
3,2023-10-26,19.50,20.22,45.037362045261595,0.99,7,1019.2999999999998,11329,1912.618937521
4,2023-10-26,20.59,21.27,55.62036804315,0.99,7,1014.6,10624,1697.294695763
5,2023-10-26,22.4,22.42,14.036392960642798,0.99,6,980.5,14785,2303.354413486
6,2023-10-26,23.10,23.52,11.480463181350673,0.99,6,969.3000000000001,16455,2529.648657579
7,2023-10-27,0.16,0.43,55.620368043149966,0.99,6,969.3000000000001,10431,1666.303680052
8,2023-10-27,1.22,2.1,16.320279763455197,0.99,6,986.3000000000001,14576,2343.235763404
9,2023-10-27,2.25,2.53,58.486803357194525,0.99,8,1092.5,11365,1681.235907
10,2023-10-27,3.34,4.11,25.14283419939033,0.99,7,1021.0,13782,2234.649602139
11,2023-10-27,22.26,22.59,53.968387491900366,0.99,8,1058.3999999999999,11739,1960.208857243
12,2023-10-28,23.31,0.11,19.754175228401156,0.99,7,1034.4,13936,2387.851293391
13,2023-10-28,0.37,1.24,10.593536490166425,0.99,7,1028.0,16151,2795.479406851
14,2023-10-28,1.45,2.18,28.3655949031613,0.99,6,970.8000000000001,12641,1944.3813367
15,2023-10-28,2.52,3.25,30.740458411139713,0.99,7,1006.3000000000001,12201,2029.618532784
16,2023-10-28,3.56,4.41,11.480463181350656,0.99,7,1038.2,16485,2730.572655682
