i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.16,58.48680335719459,0.99,7,1056.3999999999999,13316,2032.22911543
2,2023-10-26,18.45,19.22,65.98353065746517,0.99,7,1044.5,13877,2186.510183735
3,2023-10-26,19.50,20.21,106.89224771473246,0.99,7,1032.0,10303,1844.655995389
4,2023-10-26,20.59,21.35,51.32339951394483,0.99,7,1019.1999999999999,13350,2136.469858383
5,2023-10-26,22.4,22.39,68.00329656885678,0.99,7,1056.1,11697,2122.209159763
6,2023-10-26,23.10,23.44,52.36547241500344,0.99,7,1025.8999999999999,12752,2049.522046649
7,2023-10-27,0.16,0.52,53.96838749190034,0.99,7,1019.3000000000001,12885,2166.806264109
8,2023-10-27,1.22,1.51,73.69676247341339,0.99,7,1037.3,11425,1736.060895004
9,2023-10-27,2.25,3.3,41.97776452352984,0.99,9,1051.4,13966,2289.065492086
10,2023-10-27,3.34,4.1,158.1880309324933,0.99,8,1062.5000000000002,10224,1663.874542333
11,2023-10-27,22.26,22.53,123.04202926058633,0.99,8,1035.8,9219,1655.801496149
12,2023-10-28,23.32,0.8,47.83676222373441,0.99,7,1028.8000000000002,13371,2214.306467093
13,2023-10-28,0.37,1.15,62.74968111252096,0.99,7,1053.8,13808,2253.543809409
14,2023-10-28,1.45,2.17,82.3116426924365,0.99,8,1065.8999999999999,10748,1883.40060885
15,2023-10-28,2.52,3.26,70.79281598187863,0.99,7,1022.5,11618,2038.610906022
16,2023-10-28,3.56,4.29,65.98353065746517,0.99,8,1084.1999999999998,11528,2002.395281624
