i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.15,62.12218430139578,0.99,2,1387.4,13448,1950.056376139
2,2023-10-26,18.45,19.20,68.00329656885675,0.99,2,1300.7,14507,2064.634125667
3,2023-10-26,19.50,20.22,92.86219261963825,0.99,2,1472.0,13320,1901.522855746
4,2023-10-26,20.59,21.26,143.06241965628539,0.99,2,1343.8,12322,1646.126790046
5,2023-10-26,22.4,22.32,133.3435239493515,0.99,2,1325.8,13093,1714.696360484
6,2023-10-26,23.10,23.33,166.34036386514,0.99,2,1384.0,10278,1389.604038001
7,2023-10-27,0.16,0.44,97.64791190970186,0.99,2,1343.1,12951,1708.769766939
8,2023-10-27,1.22,1.52,72.2301969001924,0.99,2,1295.7,13964,1799.348351034
9,2023-10-27,2.25,3.0,85.68809555271474,0.99,2,1472.0,13661,2099.493183834
10,2023-10-27,3.34,4.2,84.83121459718745,0.99,2,1379.1999999999998,12051,1679.950990819
