i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.21,18.45,48.8080422648041,0.99,12,1772.6,13695,1445.458170896
2,2023-10-26,19.14,19.49,50.81016551880533,0.99,12,1771.6,13090,2148.630045968
3,2023-10-26,20.24,20.59,7.757682468305687,0.99,11,1695.6999999999998,20000,2102.781112297
4,2023-10-26,21.35,22.4,17.16135701437813,0.99,12,1736.6999999999998,17117,1730.570204255
5,2023-10-26,22.42,23.9,12.56731956947126,0.99,12,1766.4999999999998,17733,1657.153780443
6,2023-10-27,23.50,0.16,11.59642745590976,0.99,12,1741.6,19144,1532.48403635
7,2023-10-27,0.54,1.22,16.819846009792045,0.99,11,1699.4999999999998,17681,1694.125736249
8,2023-10-27,1.52,2.25,35.03102216979685,0.99,11,1699.4999999999998,13683,1966.560467983
9,2023-10-27,2.53,3.33,10.382725114012084,0.99,11,1700.6,20000,2409.242822295
10,2023-10-27,4.4,4.40,10.593536490166402,0.99,11,1699.4999999999998,20000,2180.177774194
