i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.15,18.37,143.06241965628521,0.99,2,1221.9,14031,1316.005095288
2,2023-10-26,19.20,19.39,191.47184529725504,0.99,2,1260.5,12543,1146.786433602
3,2023-10-26,20.22,20.48,100.63692934827506,0.99,2,1233.2000000000003,15272,1562.759532272
4,2023-10-26,21.26,21.49,211.715657119134,0.99,2,1252.7000000000003,11078,1331.026949353
5,2023-10-26,22.32,22.57,143.06241965628521,0.99,2,1244.2,13205,1452.606044743
6,2023-10-27,23.33,0.5,86.55363187142896,0.99,2,1228.6000000000001,15818,1944.077465616
7,2023-10-27,0.44,1.4,253.6994198289164,0.99,2,1243.0,10680,1180.694345717
8,2023-10-27,1.52,2.17,148.93089099577404,0.99,2,1247.7,12575,1510.302830558
9,2023-10-27,3.0,3.23,220.40030867829032,0.99,2,1237.8,11615,1334.317123597
10,2023-10-27,4.2,4.30,104.76509198520931,0.99,2,1273.2,14331,1685.904345031
11,2023-10-27,22.53,23.19,106.89224771473245,0.99,2,1209.3000000000002,14611,1587.9558058
12,2023-10-28,0.15,0.31,246.16429336057797,0.99,2,1231.4,10913,919.66360454
13,2023-10-28,1.11,1.36,132.01008870985788,0.99,2,1239.8000000000002,13627,1477.3483656
14,2023-10-28,2.16,2.37,189.5571268442824,0.99,2,1231.8000000000002,12494,1257.110146738
15,2023-10-28,3.26,3.51,46.88481065548207,0.99,2,1243.9,16950,1492.209897717
16,2023-10-28,4.37,5.1,30.740458411139663,0.99,2,1215.0000000000002,18104,1463.209351494
