i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.16,216.01434253559225,0.99,2,5813.799999999999,15167,2022.31594073
2,2023-10-26,18.45,19.26,85.68809555271461,0.99,2,5813.799999999999,17416,2429.333070106
3,2023-10-26,19.50,20.24,178.46427210137904,0.99,2,5813.799999999999,15738,2053.983728272
4,2023-10-26,20.59,21.35,144.50749460230838,0.99,2,5822.799999999999,15238,2129.941680534
5,2023-10-26,22.4,22.48,74.44117421556881,0.99,2,5813.799999999999,19202,2638.822473607
6,2023-10-26,23.10,23.51,126.80836449443535,0.99,2,5813.799999999999,17844,2479.200865816
7,2023-10-27,0.16,0.52,169.71774703105783,0.99,2,5813.799999999999,15631,2199.462560822
8,2023-10-27,1.22,2.0,141.63179545972233,0.99,2,5813.799999999999,15922,2263.333925333
9,2023-10-27,2.25,3.0,236.46443800664045,0.99,2,5813.799999999999,13766,2097.542240674
10,2023-10-27,3.34,4.12,120.59349287830061,0.99,2,5813.799999999999,17596,2302.257765979
11,2023-10-27,22.26,23.3,159.78588983080118,0.99,2,5813.799999999999,16202,2224.074573807
12,2023-10-28,23.31,0.7,193.40590434066164,0.99,2,5813.799999999999,15026,2153.440848347
13,2023-10-28,0.37,1.12,164.67696022648835,0.99,2,5813.799999999999,15508,2071.717321615
14,2023-10-28,1.45,2.28,64.67045839738164,0.99,2,5813.799999999999,20000,2567.683704645
15,2023-10-28,2.52,3.31,126.8083644944355,0.99,2,5813.799999999999,17358,2328.789736967
16,2023-10-28,3.56,4.30,178.4642721013794,0.99,2,5813.799999999999,15577,2074.10787445
