i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.8,141.63179545972247,0.99,2,1172.3000000000002,11815,1524.826311679
2,2023-10-26,18.45,19.14,113.53637969185071,0.99,2,1164.7,13820,1709.454823315
3,2023-10-26,19.50,20.24,29.82743605587041,0.99,2,1186.5,16988,2021.528224968
4,2023-10-26,20.59,21.26,86.55363187142898,0.99,2,1173.6,13460,1650.041674293
5,2023-10-26,22.4,22.32,81.48852626551205,0.99,2,1168.7,14143,1688.226443984
6,2023-10-26,23.10,23.41,128.08925706508623,0.99,2,1164.6999999999998,13623,1852.693615986
7,2023-10-27,0.16,0.51,32.98101198609014,0.99,2,1158.9,16073,2131.07149522
8,2023-10-27,1.22,1.51,50.810165518805384,0.99,2,1216.5,14407,1724.373734224
9,2023-10-27,2.25,2.53,102.68026665470356,0.99,3,1499.9,14932,1649.524605418
10,2023-10-27,3.33,4.0,64.67045839738162,0.99,2,1199.4,12518,1609.107674593
11,2023-10-27,22.26,23.2,35.74229381675024,0.99,2,1163.6,16872,2157.087047524
12,2023-10-28,23.31,0.7,33.99056578033178,0.99,2,1191.6000000000001,16201,2114.994485722
13,2023-10-28,0.37,1.15,42.40178234699976,0.99,2,1188.3999999999999,18237,2306.619711479
14,2023-10-28,1.45,2.10,89.20305171027596,0.99,2,1185.1,11693,1500.724756436
15,2023-10-28,2.52,3.19,123.0420292605863,0.99,2,1201.9,12908,1630.964494089
16,2023-10-28,3.56,4.22,73.6967624734133,0.99,2,1155.1000000000001,12780,1578.373071369
