i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.15,18.40,101.65346398815667,0.99,8,1224.3999999999999,10879,1512.280987387
2,2023-10-26,19.14,19.34,222.62657442251552,0.99,8,1238.2999999999997,8182,1206.425676611
3,2023-10-26,20.30,20.45,280.5223885341235,0.99,8,1213.1,6960,901.949228007
4,2023-10-26,21.35,22.3,20.155265001939703,0.99,8,1218.3,17999,1673.705504962
5,2023-10-26,22.30,23.2,47.358394601497025,0.99,8,1231.0,13304,1923.793889928
6,2023-10-27,23.33,0.10,25.653335577380137,0.99,8,1214.0,13768,2266.71128981
7,2023-10-27,1.4,1.21,17.334704054927418,0.99,8,1226.5999999999997,16997,1015.418369098
8,2023-10-27,2.9,2.24,70.08488782205981,0.99,8,1218.8999999999999,10992,859.81686984
9,2023-10-27,2.51,3.29,22.063365587742407,0.99,9,1258.6000000000001,13998,2283.49843305
10,2023-10-27,4.12,4.38,27.247877285253043,0.99,8,1217.6,16363,1561.379333638
11,2023-10-27,22.48,23.27,10.382725114012077,0.99,8,1204.8,17001,2317.661266493
12,2023-10-28,23.58,0.30,53.96838749190034,0.99,8,1230.2,12637,1949.465062816
13,2023-10-28,1.25,1.42,128.08925706508649,0.99,8,1202.8,11104,1055.304804519
14,2023-10-28,2.23,2.44,110.16423567862314,0.99,8,1223.8999999999999,8214,1281.096045187
15,2023-10-28,3.26,3.53,38.34741190305138,0.99,9,1271.6,14132,1610.642583741
16,2023-10-28,4.29,5.3,10.487601125264748,0.99,8,1221.1,20000,2081.613116396
