i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.9,191.47184529725493,0.99,7,1079.6999999999998,9849,1571.953533038
2,2023-10-26,18.45,19.15,136.05093760774554,0.99,8,1088.5,11834,1765.422149904
3,2023-10-26,19.50,20.15,156.60615062316862,0.99,7,1066.9,10140,1509.135601988
4,2023-10-26,20.59,21.26,126.80836449443564,0.99,7,1080.6,10810,1643.385371364
5,2023-10-26,22.4,22.55,12.822487062005148,0.99,7,1066.4,20000,3069.485641376
6,2023-10-26,23.10,23.32,201.33948332833657,0.99,8,1090.3999999999999,9750,1368.260880464
7,2023-10-27,0.16,0.45,113.53637969185071,0.99,8,1090.3999999999999,12329,1747.827863831
8,2023-10-27,1.22,1.59,112.4010158949324,0.99,7,1058.3000000000002,13604,2211.528555872
9,2023-10-27,2.25,2.50,189.55712684428258,0.99,7,1074.3999999999999,9249,1467.343138098
10,2023-10-27,3.34,4.4,70.08488782205976,0.99,7,1083.3,12810,1800.041814745
11,2023-10-27,22.26,22.48,310.18127878241336,0.99,7,1100.8,7375,1298.499064536
12,2023-10-27,23.31,23.58,168.02056956074728,0.99,7,1073.6999999999998,9905,1563.543255972
13,2023-10-28,0.37,1.10,106.89224771473245,0.99,8,1101.5,12204,1986.708385673
14,2023-10-28,1.45,2.16,118.1936823700226,0.99,8,1080.3000000000002,11336,1850.347377022
15,2023-10-28,2.52,3.17,205.4274903870386,0.99,7,1066.0,9143,1541.562024015
16,2023-10-28,3.56,4.42,25.396802221606347,0.99,7,1075.1,18256,2785.077219806
