i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.16,18.43,44.141118540560896,0.99,9,1380.3999999999996,11205,1584.239487853
2,2023-10-26,19.22,19.47,83.98290245121572,0.99,9,1424.8999999999999,10664,1546.413482991
3,2023-10-26,20.21,20.55,41.14240700951156,0.99,9,1375.4,12496,2033.046922547
4,2023-10-26,21.35,22.1,70.0848878220598,0.99,9,1390.6,10706,1575.415908486
5,2023-10-26,22.39,23.6,31.364614234404357,0.99,9,1377.1999999999998,11496,1621.951366875
6,2023-10-27,23.44,0.11,68.69019855440075,0.99,10,1445.6999999999998,9884,1650.388263215
7,2023-10-27,0.52,1.19,37.584298406180636,0.99,9,1398.0999999999997,12450,1629.847681275
8,2023-10-27,1.51,2.22,96.67143279060494,0.99,9,1394.0,9740,1846.668998137
9,2023-10-27,3.3,3.32,46.884810655482134,0.99,9,1397.3999999999999,12457,1717.537719611
10,2023-10-27,4.1,4.36,43.26271028160377,0.99,9,1376.6,12939,2056.92927095
11,2023-10-27,22.53,23.27,39.92043637892206,0.99,10,1421.1000000000001,12365,2003.952949527
12,2023-10-28,0.9,0.34,41.14240700951158,0.99,9,1385.3999999999999,10752,1500.63720701
13,2023-10-28,1.15,1.40,65.98353065746514,0.99,9,1376.3999999999999,9725,1538.250608958
14,2023-10-28,2.17,2.48,37.20845542211885,0.99,10,1413.3999999999999,11887,1885.807026567
15,2023-10-28,3.26,3.54,25.912460179171898,0.99,9,1376.7999999999997,13951,1708.709834531
16,2023-10-28,4.29,5.3,39.12601969498144,0.99,9,1370.3999999999999,13570,2028.928723918
