i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.20,56.7496868106825,0.99,6,4776.099999999999,14228,2248.199445332
2,2023-10-26,18.45,19.20,41.14240700951155,0.99,6,4883.099999999999,13059,2116.334620965
3,2023-10-26,19.50,20.31,28.081938954129658,0.99,6,4876.500000000001,15888,2466.062611783
4,2023-10-26,20.59,21.35,47.83676222373442,0.99,6,4913.1,14428,2174.025347511
5,2023-10-26,22.4,22.41,43.69970735515525,0.99,6,4893.700000000001,14626,2256.797022722
6,2023-10-26,23.10,23.43,54.513522719091185,0.99,6,4934.7,12741,2018.797268259
7,2023-10-27,0.16,0.54,32.32468984756693,0.99,6,4873.200000000001,15157,2295.176853127
8,2023-10-27,1.22,2.3,16.81984600979204,0.99,5,4780.299999999999,16698,2439.114384679
9,2023-10-27,2.25,3.15,16.157076965820668,0.99,6,4895.3,18129,3002.550386737
10,2023-10-27,3.34,4.15,17.50980207568428,0.99,6,4835.2,17500,2460.761902843
11,2023-10-27,22.26,23.11,14.908857047674557,0.99,5,4829.3,18648,2671.960868537
12,2023-10-28,23.32,0.7,65.32369535089052,0.99,6,4983.599999999999,12445,2121.277519002
13,2023-10-28,0.37,1.11,57.322915970386376,0.99,6,4899.6,13044,2055.696645768
14,2023-10-28,1.45,2.21,36.83637086789762,0.99,5,4831.0,13308,2160.508943407
15,2023-10-28,2.52,3.25,68.00329656885674,0.99,6,4865.5,12634,2021.98285511
16,2023-10-28,3.56,4.30,55.62036804314995,0.99,6,4766.4,12832,2052.138358705
