i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.10,41.55798687829452,0.99,7,985.8000000000002,9645,1649.880108732
2,2023-10-26,18.45,19.14,56.1821899425757,0.99,7,983.0999999999999,9831,1724.707654864
3,2023-10-26,19.50,20.39,8.752047463632863,0.99,8,1050.3,17999,2928.557252902
4,2023-10-26,20.59,21.27,50.302063863617356,0.99,7,998.9000000000001,10200,1688.729636852
5,2023-10-26,22.4,22.32,47.358394601497125,0.99,7,982.3999999999999,10355,1709.928353521
6,2023-10-26,23.10,23.43,26.174202201183718,0.99,7,989.3,11384,2001.634129818
7,2023-10-27,0.16,0.43,46.88481065548215,0.99,7,982.8,9050,1616.423767729
8,2023-10-27,1.22,2.3,11.365658549537175,0.99,7,981.6,15597,2456.410433257
9,2023-10-27,2.25,2.52,43.26271028160375,0.99,7,981.8,10216,1610.78999899
10,2023-10-27,3.33,4.22,8.492102901915493,0.99,8,1044.6999999999998,17280,2896.477792032
11,2023-10-27,22.26,22.57,44.58698842480902,0.99,7,981.0,10011,1885.354087106
12,2023-10-27,23.31,23.58,51.32339951394486,0.99,7,981.5999999999999,9546,1606.75940526
13,2023-10-28,0.37,1.20,10.593536490166402,0.99,7,982.7,15263,2600.420498133
14,2023-10-28,1.45,2.22,26.174202201183746,0.99,7,981.8,12144,2198.014229173
15,2023-10-28,2.52,3.19,53.4287036169813,0.99,7,981.6,9363,1653.741651598
16,2023-10-28,3.56,4.28,62.74968111252102,0.99,8,1052.1,10259,1921.765564844
