i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.27,24.396066880834205,0.99,3,1855.5,17128,2690.655008677
2,2023-10-26,18.45,19.33,28.081938954129672,0.99,3,1887.5,17635,2843.297932993
3,2023-10-26,19.50,20.38,21.193980950756607,0.99,3,2072.8,19395,2909.176373557
4,2023-10-26,20.59,21.41,68.00329656885678,0.99,3,1870.9,15502,2539.252724527
5,2023-10-26,22.4,22.56,12.822487062005163,0.99,3,1884.3000000000002,20000,3150.715521625
6,2023-10-27,23.10,0.0,22.28622786640642,0.99,3,2073.1000000000004,20000,2994.68250305
7,2023-10-27,0.16,1.3,18.228060384806582,0.99,3,2077.2,20000,2859.666020911
8,2023-10-27,1.22,2.11,24.152106212025814,0.99,3,2115.6,20000,2951.205228698
9,2023-10-27,2.25,3.17,18.22806038480659,0.99,3,2115.6,19899,3100.198004328
10,2023-10-27,3.34,4.23,19.953712351920313,0.99,3,2081.6,20000,2945.647952964
11,2023-10-27,22.26,23.17,14.61217079242579,0.99,3,1863.5,20000,3049.710049269
12,2023-10-28,23.32,0.17,23.200416860368193,0.99,3,1841.3999999999999,17706,2701.785963914
13,2023-10-28,0.37,1.29,19.36106714135593,0.99,3,2072.8,19488,3109.116987336
14,2023-10-28,1.45,2.36,20.982041141249073,0.99,3,2093.6,20000,3033.928064028
15,2023-10-28,2.52,3.37,26.17420220118369,0.99,3,1887.5,17586,2724.674982046
16,2023-10-28,3.56,4.44,14.178174707719984,0.99,3,1841.3999999999999,19425,2893.480893457
