i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.11,18.36,65.32369535089055,0.99,6,912.3,10722,1508.354789297
2,2023-10-26,19.28,19.49,20.358853537312882,0.99,6,917.3,14454,1262.192522534
3,2023-10-26,20.22,20.49,22.968412691764588,0.99,6,942.8000000000001,14557,1643.387326118
4,2023-10-26,21.27,21.55,46.415962548927276,0.99,6,920.3,11665,1640.469301435
5,2023-10-26,22.42,23.3,62.122184301395805,0.99,6,912.3999999999999,10168,1220.581549818
6,2023-10-27,23.52,0.12,36.83637086789766,0.99,7,975.3000000000001,12222,1204.429439456
7,2023-10-27,0.44,1.11,40.3236731100223,0.99,6,926.4999999999998,12507,1621.466798698
8,2023-10-27,2.1,2.22,30.740458411139677,0.99,6,933.3,12069,1240.267077911
9,2023-10-27,2.53,3.18,73.69676247341334,0.99,6,912.7,9005,1504.104811141
10,2023-10-27,4.11,4.33,27.801119564588372,0.99,6,914.1000000000001,13152,1303.870881591
11,2023-10-27,22.59,23.20,83.98290245121568,0.99,6,927.8,9787,1285.276782821
12,2023-10-28,0.11,0.27,140.21547750512534,0.99,6,915.3,7797,950.298493766
13,2023-10-28,1.24,1.40,70.08488782205984,0.99,6,932.5,9499,953.541545531
14,2023-10-28,2.18,2.49,10.487601125264733,0.99,6,962.7,18069,1884.242343587
15,2023-10-28,3.26,3.51,28.081938954129665,0.99,6,926.7,14858,1528.562836066
16,2023-10-28,4.41,5.3,21.193980950756643,0.99,7,960.0999999999999,15702,1287.009622429
