i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,17.42,18.2,313.3144230125385,0.99,2,1029.2,10054,1185.471473753
2,2023-10-26,18.45,19.20,60.27709330545999,0.99,3,1005.5999999999999,15189,2077.010026092
3,2023-10-26,19.50,20.14,205.42749038703863,0.99,2,1067.6,11639,1426.315435057
4,2023-10-26,20.59,21.25,145.96716626495802,0.99,2,1012.3999999999999,12277,1555.173021543
5,2023-10-26,22.4,22.29,231.75879569030846,0.99,2,1056.8,10854,1511.047216863
6,2023-10-26,23.10,23.32,222.62657442251557,0.99,2,1059.0,11294,1327.947628016
7,2023-10-27,0.16,0.41,183.92709061988057,0.99,3,1077.5,10486,1519.525376798
8,2023-10-27,1.22,1.47,182.08781971368157,0.99,2,1067.9,11205,1530.589742977
9,2023-10-27,2.25,2.51,144.50749460230855,0.99,3,1045.2,12303,1531.760821107
10,2023-10-27,3.34,4.0,124.28487804099616,0.99,3,1025.2,12091,1599.759940523
11,2023-10-27,22.26,22.48,316.47921516418063,0.99,2,1030.6,10298,1323.810759024
12,2023-10-27,23.32,23.58,126.80836449443555,0.99,3,1085.2,12721,1610.543593418
13,2023-10-28,0.37,1.6,123.0420292605864,0.99,3,1044.8999999999999,13587,1722.398053601
14,2023-10-28,1.45,2.11,126.8083644944355,0.99,3,1035.8999999999999,12685,1562.135539158
15,2023-10-28,2.52,3.19,124.28487804099629,0.99,2,1059.8999999999999,12584,1626.634639682
16,2023-10-28,3.56,4.35,33.99056578033176,0.99,2,1028.3,18488,2343.194779252
