i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.20,18.41,35.03102216979687,0.99,6,4787.200000000001,15048,1282.606722414
2,2023-10-26,19.20,19.44,39.92043637892205,0.99,6,4828.299999999999,14186,1395.299646272
3,2023-10-26,20.31,20.53,33.650660122528436,0.99,6,4853.799999999999,14659,1312.906491733
4,2023-10-26,21.35,21.59,47.83676222373438,0.99,6,4822.2,12873,1397.984830232
5,2023-10-26,22.41,23.3,52.365472415003396,0.99,6,4822.7,12187,1263.288165288
6,2023-10-27,23.43,0.11,20.358853537312868,0.99,5,4773.5,16587,1688.828772381
7,2023-10-27,0.54,1.17,43.26271028160373,0.99,6,4828.3,14119,1370.511870795
8,2023-10-27,2.3,2.22,60.27709330546005,0.99,6,4840.200000000001,12188,1168.82830125
9,2023-10-27,3.15,3.32,21.6243046125463,0.99,6,4841.6,16734,1000.783529282
10,2023-10-27,4.15,4.38,13.2149853416371,0.99,6,4834.7,19631,1419.683813421
11,2023-10-27,23.11,23.28,54.51352271909124,0.99,6,4796.400000000001,12853,1067.746206654
12,2023-10-28,0.7,0.33,26.705644527276526,0.99,6,4847.099999999999,15904,1535.94741859
13,2023-10-28,1.11,1.36,65.32369535089053,0.99,6,4840.200000000001,12203,1490.500495072
14,2023-10-28,2.21,2.44,55.62036804314995,0.99,6,4866.700000000001,12981,1354.331491159
15,2023-10-28,3.25,3.47,57.90193532362266,0.99,6,4854.2,12160,1279.375080078
16,2023-10-28,4.30,4.57,55.06416436271839,0.99,5,4900.1,13159,1607.070625067
