i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.16,18.43,107.97196738861875,0.99,6,4838.8,12551,1614.751364812
2,2023-10-26,19.28,19.49,143.0624196562854,0.99,5,4827.700000000001,12050,1275.921842952
3,2023-10-26,20.44,20.58,99.63056005479233,0.99,6,4910.6,13394,796.154032827
4,2023-10-26,21.50,22.3,234.09979362657387,0.99,5,4918.900000000001,10583,761.361756098
5,2023-10-26,22.40,23.6,109.06259332183706,0.99,5,4827.700000000001,13827,1560.996195336
6,2023-10-27,23.59,0.14,112.40101589493251,0.99,5,4918.900000000001,12791,943.364018508
7,2023-10-27,0.54,1.19,115.84162809085909,0.99,5,4918.900000000001,13215,1476.100967561
8,2023-10-27,2.12,2.25,106.89224771473255,0.99,6,4838.8,11325,762.936669918
9,2023-10-27,3.4,3.32,114.6832118099504,0.99,5,4918.900000000001,13149,1629.153716138
10,2023-10-27,4.2,4.25,482.6885754570004,0.99,5,4918.900000000001,8884,1336.901022401
11,2023-10-27,23.14,23.31,95.70471846269885,0.99,5,4769.700000000001,13064,989.820776862
12,2023-10-28,0.27,0.36,91.9335706934419,0.99,5,4918.900000000001,12602,529.10870684
13,2023-10-28,1.33,1.45,109.06259332183703,0.99,5,4918.900000000001,13372,704.281700638
14,2023-10-28,2.28,2.50,83.98290245121578,0.99,5,4918.900000000001,12803,1321.464230783
15,2023-10-28,3.42,3.55,106.89224771473252,0.99,5,4918.900000000001,13845,757.044069913
16,2023-10-28,4.42,5.4,28.941531377574982,0.99,5,4820.000000000001,15958,1328.959372412
