i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.31,18.45,8.752047463632852,0.99,8,1100.0,18158,821.188314989
2,2023-10-26,19.33,19.49,83.98290245121576,0.99,8,1098.8999999999999,10160,956.477741945
3,2023-10-26,20.32,20.57,10.700541909259,0.99,8,1100.7,17278,1538.060188816
4,2023-10-26,21.42,22.3,8.840451983467535,0.99,8,1087.2,14630,1252.464662351
5,2023-10-26,22.48,23.9,9.111059563564977,0.99,8,1086.0,17477,1263.607415133
6,2023-10-27,23.59,0.15,9.87386827427235,0.99,8,1085.6999999999998,16985,939.021706841
7,2023-10-27,1.16,1.21,8.32311005416737,0.99,8,1101.1999999999998,14326,343.237832034
8,2023-10-27,2.0,2.17,231.75879569030863,0.99,9,1137.1999999999998,6700,1032.485368329
9,2023-10-27,3.5,3.31,49.30105279273132,0.99,8,1086.1,12061,1577.255411487
10,2023-10-27,4.25,4.40,8.577881719106564,0.99,8,1105.0,17546,891.42862373
