i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.11,18.43,10.278897862871984,0.99,8,1103.5,16944,1926.818475013
2,2023-10-26,19.22,19.47,24.152106212025878,0.99,6,995.6000000000001,12426,1493.608728701
3,2023-10-26,20.21,20.55,8.239878953625702,0.99,7,1080.1000000000001,17348,2048.64807761
4,2023-10-26,21.58,22.3,31.36461423440435,0.99,8,1054.9,11058,291.868247473
5,2023-10-26,22.40,23.8,8.075905362448555,0.99,8,1117.6,17377,1677.107738287
6,2023-10-27,23.52,0.12,28.941531377575053,0.99,7,1023.6000000000001,11570,1229.636553227
7,2023-10-27,0.52,1.19,10.487601125264742,0.99,7,1023.6,15243,1623.953288612
8,2023-10-27,1.52,2.22,29.233870078358617,0.99,7,1091.2,12420,1787.498596071
9,2023-10-27,3.18,3.32,25.39680222160638,0.99,6,995.9000000000001,11484,837.807353562
10,2023-10-27,4.0,4.23,72.95979484867927,0.99,8,1108.8,9340,1369.513305838
11,2023-10-27,23.7,23.27,34.33390482861795,0.99,8,1054.9,10611,1213.511899221
12,2023-10-28,0.12,0.33,26.438588082003772,0.99,8,1058.3,11961,1270.931290871
13,2023-10-28,1.11,1.42,11.139481944401375,0.99,6,997.3000000000002,15668,1880.872621695
14,2023-10-28,2.17,2.48,27.801119564588397,0.99,8,1078.5,13533,1814.795247797
15,2023-10-28,3.31,3.53,24.891405857396414,0.99,7,1029.3,12116,1289.295327354
16,2023-10-28,4.36,5.1,27.801119564588372,0.99,7,1027.6,13293,1487.630220304
