i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,18.31,18.45,8.15748016408945,0.99,9,1221.3,16476,820.379621039
2,2023-10-26,19.34,19.50,75.19310526825156,0.99,9,1237.7,11446,966.520214142
3,2023-10-26,20.48,20.59,25.396802221606368,0.99,9,1220.6000000000001,16790,615.62145058
4,2023-10-26,21.42,22.0,193.4059043406615,0.99,9,1259.6999999999998,8722,1025.63552779
5,2023-10-26,22.49,23.9,46.41596254892728,0.99,9,1229.4,13356,1149.316718828
6,2023-10-27,0.7,0.15,29.529161695311696,0.99,9,1234.9,13965,516.64615995
7,2023-10-27,1.16,1.21,38.34741190305134,0.99,9,1278.8,14184,337.194303216
8,2023-10-27,2.9,2.25,7.230667008773293,0.99,9,1244.4999999999998,20000,937.582819547
9,2023-10-27,3.29,3.33,30.12872328875802,0.99,9,1233.7,12722,262.120682273
10,2023-10-27,4.22,4.38,79.06823554690018,0.99,9,1293.4,10275,942.194510598
11,2023-10-27,23.10,23.30,89.20305171027594,0.99,9,1251.2,10734,1170.576547919
12,2023-10-28,0.27,0.37,7.603304587186389,0.99,9,1237.8999999999999,17071,606.611449457
13,2023-10-28,1.20,1.45,8.32311005416736,0.99,9,1241.0,18326,1467.325911482
14,2023-10-28,2.37,2.51,9.203090468247447,0.99,9,1232.6,19731,857.067539213
15,2023-10-28,3.37,3.54,98.63425445424436,0.99,9,1236.9,12093,1058.352516667
16,2023-10-28,4.36,4.57,191.47184529725516,0.99,10,1247.3,8127,1264.29756528
