i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-08,14.22,14.22,234.0997936265742,0.99,5,416.12000000000006,9275,11.304541856
2,2023-08-08,14.34,14.34,164.67696022648838,0.99,4,379.68000000000006,10133,12.060319947
3,2023-08-08,14.46,14.46,166.3403638651399,0.99,5,442.7800000000001,10684,16.481400231
4,2023-08-08,14.58,14.58,297.95889877508387,0.99,4,379.68,8687,10.848685918
5,2023-08-08,15.9,15.10,64.02375381340778,0.99,5,417.25,13970,16.027870078
6,2023-08-08,15.21,15.21,148.93089099577378,0.99,5,423.46,10433,11.789336238
7,2023-08-08,15.31,15.32,153.48968822576762,0.99,5,418.9700000000001,10837,12.640182866
8,2023-08-08,15.42,15.42,346.4403283418555,0.99,5,416.94000000000005,7862,8.769518807
9,2023-08-08,15.54,15.54,398.7821561264699,0.99,5,421.23,7262,8.164098993
10,2023-08-08,16.4,16.5,307.0794659945892,0.99,4,379.6800000000001,7447,8.993504563
