i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-08,14.30,14.30,33.31415352130317,0.99,3,266.2300000000001,14777,15.442915383
2,2023-08-08,14.41,14.41,45.95180292343801,0.99,3,266.31000000000006,12991,13.731640461
3,2023-08-08,14.53,14.53,21.62430461254634,0.99,2,255.43000000000004,15630,14.535316572
4,2023-08-08,15.5,15.5,45.492284894203635,0.99,3,271.42,13097,12.53008726
5,2023-08-08,15.17,15.17,123.04202926058633,0.99,3,271.3700000000001,9158,8.345074466
6,2023-08-08,15.27,15.27,88.31102119317316,0.99,3,267.85,10650,9.624445227
7,2023-08-08,15.38,15.38,102.68026665470376,0.99,2,257.45,9337,8.151608633
8,2023-08-08,15.49,15.50,26.705644527276522,0.99,3,271.42,16000,15.348106547
9,2023-08-08,16.0,16.0,83.14307342670354,0.99,3,300.4800000000001,9886,8.892778101
10,2023-08-08,16.11,16.11,45.95180292343801,0.99,3,276.0400000000001,12156,10.584173065
