i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,22.34,22.34,68.00329656885684,0.99,6,641.0699999999999,11701,42.047231151
2,2023-10-08,23.13,23.13,61.50096245838182,0.99,6,657.0199999999999,11453,40.039911406
3,2023-10-08,23.50,23.50,59.07757914868138,0.99,6,657.0199999999999,12332,42.539813615
4,2023-10-09,0.29,0.29,31.68142851960027,0.99,6,647.3299999999998,14042,48.182671375
5,2023-10-09,1.7,1.8,27.52310836894252,0.99,6,653.7299999999999,15825,56.024247588
6,2023-10-09,1.45,1.46,13.21498534163712,0.99,6,640.3999999999999,17470,58.588870849
7,2023-10-09,2.23,2.24,68.69019855440081,0.99,6,656.15,11221,39.653173418
8,2023-10-09,3.0,3.1,15.059451563307633,0.99,6,657.0199999999999,15796,51.70301745
9,2023-10-09,3.39,3.40,13.34847004205768,0.99,6,657.0199999999999,17728,59.551370099
10,2023-10-09,4.17,4.18,62.12218430139578,0.99,6,654.12,11778,41.532635144
11,2023-10-31,4.20,4.42,21.624304612546304,0.99,6,654.6399999999998,15435,1288.411651855
12,2023-10-31,5.29,5.53,84.83121459718757,0.99,6,639.8799999999999,10958,1406.711573751
13,2023-10-31,6.37,7.2,94.7476712780719,0.99,6,648.6299999999999,10976,1531.657769755
14,2023-10-31,7.56,8.15,98.63425445424448,0.99,6,646.4499999999999,9738,1130.862709335
15,2023-10-31,8.54,9.27,13.619498053318749,0.99,6,657.0199999999999,16350,1996.415097426
16,2023-10-31,10.4,10.42,48.808042264804,0.99,6,657.0199999999999,12897,2263.15687432
17,2023-10-31,11.31,11.54,23.910585149905604,0.99,6,647.1399999999999,15564,1379.815291634
18,2023-10-31,12.35,12.57,90.1040926366424,0.99,6,657.0199999999999,10801,1291.945105991
19,2023-10-31,13.38,14.9,8.075905362448543,0.99,6,657.0199999999999,20000,1837.033298525
20,2023-10-31,14.41,15.10,83.98290245121575,0.99,6,657.0199999999999,10417,1766.757234704
