i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,22.1,22.11,156.60615062316865,0.99,3,376.77,8859,24.92505861
2,2023-10-08,22.49,22.49,91.01423498650735,0.99,3,342.64000000000016,11115,30.296288661
3,2023-10-08,23.27,23.27,99.63056005479227,0.99,3,341.46999999999997,10106,27.84084631
4,2023-10-09,0.5,0.6,73.69676247341332,0.99,3,341.46999999999997,11798,31.232198835
5,2023-10-09,0.43,0.43,99.6305600547923,0.99,3,341.47000000000014,10278,28.165950467
6,2023-10-09,1.22,1.22,88.31102119317316,0.99,3,353.62,11481,30.990092194
7,2023-10-09,2.0,2.0,91.93357069344185,0.99,3,342.64000000000016,10865,30.205865049
8,2023-10-09,2.38,2.38,98.63425445424434,0.99,3,364.73000000000013,9833,27.250054215
9,2023-10-09,3.14,3.15,89.20305171027596,0.99,3,359.3600000000001,10753,29.206156742
10,2023-10-09,3.53,3.54,107.9719673886187,0.99,4,413.83000000000015,10694,28.598636112
11,2023-10-31,3.56,4.26,93.80019456529119,0.99,3,342.64000000000016,10118,1797.538720645
12,2023-10-31,5.6,5.38,100.63692934827502,0.99,3,341.46999999999997,10729,1905.921728105
13,2023-10-31,6.34,7.0,60.885952833798015,0.99,4,388.8200000000003,12106,1555.99915008
14,2023-10-31,7.34,8.4,102.68026665470366,0.99,4,411.8800000000002,9912,1767.75755179
15,2023-10-31,8.51,9.18,70.08488782205977,0.99,3,353.62,12085,1603.106210254
16,2023-10-31,9.59,10.3,63.38351627527371,0.99,5,442.3400000000002,12658,1851.795947064
17,2023-10-31,11.6,11.39,87.42791098124144,0.99,3,342.6400000000001,11158,1973.791952084
18,2023-10-31,12.1,12.41,111.27700573598312,0.99,3,342.59999999999997,9941,1863.631766248
19,2023-10-31,13.32,13.45,92.86219261963821,0.99,3,342.64000000000004,10512,781.625161088
20,2023-10-31,14.43,15.11,60.88595283379799,0.99,3,361.0900000000002,12875,1666.720084365
