i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.5,21.6,266.7740002701327,0.99,2,0.0,18415,16.9128234
2,2023-06-21,14.54,14.55,553854.3957847905,0.99,2,2601.5,3520,34.8180665
3,2023-06-22,20.49,20.49,427.8478510352937,0.99,1,0.0,15381,14.6288376
4,2023-06-22,21.3,21.3,222.62657442251503,0.99,2,0.0,18077,16.8118724
5,2023-06-22,21.16,21.17,383.0685480342832,0.99,2,0.0,16609,15.6628703
6,2023-06-22,21.30,21.30,256.26204023122824,0.99,2,0.0,18647,17.0714381
7,2023-06-22,21.44,21.44,292.0295166894597,0.99,2,0.0,18058,16.3515742
8,2023-06-22,21.57,21.58,96.67143279060487,0.99,2,0.0,20000,17.8523095
9,2023-06-22,22.11,22.11,415.14034201169414,0.99,2,0.0,15592,14.6312769
10,2023-06-22,22.25,22.25,79.06823554690011,0.99,2,0.0,19934,18.8088907
11,2023-06-22,22.39,22.39,266.7740002701329,0.99,1,0.0,17648,16.0271652
12,2023-06-22,22.52,22.52,415.1403420116941,0.99,2,0.0,16922,15.4748827
