i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.12,21.13,53.96838749190032,0.99,6,1.900000000000034,14106,14.6193931
2,2023-06-21,15.7,15.7,94.7476712780719,0.99,6,3.6000000000000227,11929,13.4147463
3,2023-06-22,20.56,20.56,38.7347594980317,0.99,6,7.89999999999992,15617,16.2376027
4,2023-06-22,21.10,21.10,23.910585149905593,0.99,6,11.600000000000051,18020,18.2356282
5,2023-06-22,21.23,21.23,50.8101655188054,0.99,6,4.200000000000017,14424,14.5530304
6,2023-06-22,21.37,21.37,41.9777645235298,0.99,6,4.500000000000114,15347,15.7040405
7,2023-06-22,21.51,21.51,12.822487062005163,0.99,6,7.500000000000085,20000,20.5586388
8,2023-06-22,22.4,22.5,147.44158208581635,0.99,6,2.699999999999875,10725,11.1369069
9,2023-06-22,22.18,22.18,124.28487804099643,0.99,7,8.400000000000148,12429,13.4599506
10,2023-06-22,22.32,22.32,102.68026665470376,0.99,7,15.199999999999818,11989,12.854738
11,2023-06-22,22.46,22.46,66.65003096713649,0.99,7,9.199999999999932,15958,17.4945703
12,2023-06-22,22.59,22.59,16.320279763455176,0.99,6,9.299999999999926,17744,18.5284383
