i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.14,21.14,53.96838749190034,0.99,3,0.1999999999998181,15640,13.6851275
2,2023-06-21,15.9,15.12,1372.7984548019706,0.99,4,4.599999999999909,13263,187.2015204
3,2023-06-22,20.58,20.58,50.302063863617335,0.99,2,0.2999999999999545,16653,14.7560818
4,2023-06-22,21.11,21.12,68.69019855440081,0.99,3,0.20000000000004547,15398,14.1659774
5,2023-06-22,21.25,21.25,32.00144294909119,0.99,3,0.3999999999998636,17455,15.3483916
6,2023-06-22,21.38,21.39,39.92043637892206,0.99,3,0.0,17488,15.0659842
7,2023-06-22,21.52,21.53,18.228060384806557,0.99,3,0.7999999999999545,20000,17.2510582
8,2023-06-22,22.6,22.6,124.28487804099632,0.99,3,0.3999999999996362,13113,11.655335
9,2023-06-22,22.20,22.20,37.208455422118746,0.99,3,0.599999999999909,18352,15.9677835
10,2023-06-22,22.34,22.34,57.3229159703864,0.99,3,0.7999999999999545,17420,15.2755842
11,2023-06-22,22.47,22.47,27.801119564588372,0.99,2,0.0,16566,13.8520024
12,2023-06-22,23.1,23.1,34.33390482861791,0.99,4,0.8999999999999773,20000,18.0766757
