i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.4,21.4,59.077579148681295,0.99,4,0.39999999999997726,16533,14.1826217
2,2023-06-21,14.52,14.52,57.90193532362257,0.99,5,6.7999999999999545,17361,19.2733981
3,2023-06-22,20.48,20.48,30.12872328875803,0.99,5,4.2000000000000455,20000,19.2484158
4,2023-06-22,21.2,21.2,64.02375381340781,0.99,5,7.199999999999818,16659,16.2645732
5,2023-06-22,21.15,21.15,24.15210621202589,0.99,4,3.0,18994,16.8633237
6,2023-06-22,21.28,21.29,53.42870361698119,0.99,4,1.8000000000000682,16698,14.8362067
7,2023-06-22,21.42,21.43,50.302063863617306,0.99,5,6.599999999999909,17196,16.1218502
8,2023-06-22,21.56,21.56,151.95479134350958,0.99,4,5.100000000000023,12445,11.9764419
9,2023-06-22,22.9,22.10,51.8418176908533,0.99,4,0.29999999999972715,15793,14.0518517
10,2023-06-22,22.24,22.24,28.652116063799273,0.99,5,6.400000000000091,20000,18.5454386
11,2023-06-22,22.37,22.38,29.827436055870397,0.99,5,4.399999999999636,18438,17.4354221
12,2023-06-22,22.51,22.51,92.86219261963817,0.99,5,5.399999999999864,14918,14.2929814
