i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.6,21.6,30.43305382702823,0.99,2,0.09999999999990905,20000,18.0560377
2,2023-06-21,14.55,14.55,1.1769445769190742e6,0.99,4,388.59999999999945,3058,36.8906137
3,2023-06-22,20.49,20.50,71.50789493119035,0.99,2,0.0999999999994543,16607,15.4093299
4,2023-06-22,21.3,21.3,639.5604082750367,0.99,2,3.599999999999909,15874,15.3365912
5,2023-06-22,21.17,21.17,155.040089116937,0.99,2,0.0999999999994543,15494,14.2823848
6,2023-06-22,21.30,21.30,189.5571268442824,0.99,3,34.19999999999982,18288,16.922405
7,2023-06-22,21.44,21.44,67.3232636031682,0.99,2,0.09999999999990905,19625,17.2764365
8,2023-06-22,21.58,21.58,44.586988424809,0.99,2,9.094947017729282e-13,20000,17.3806563
9,2023-06-22,22.11,22.11,27.523108368942435,0.99,2,0.0,20000,17.1798784
10,2023-06-22,22.25,22.26,42.401782346999795,0.99,2,0.1999999999998181,19790,17.2590886
11,2023-06-22,22.39,22.39,40.3236731100223,0.99,2,0.0,19481,16.9407019
12,2023-06-22,22.52,22.53,32.6512018662292,0.99,2,0.09999999999990905,20000,17.6684479
