i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.9,21.9,626.8331561503638,0.99,6,5.899999999999778,7906,8.5982829
2,2023-06-21,15.1,15.1,5.099857462495654e7,0.99,5,95.7999999999999,1156,36.0488627
3,2023-06-22,20.53,20.53,353.4744703008424,0.99,6,12.500000000000057,10082,11.2895507
4,2023-06-22,21.6,21.7,77.49477765951677,0.99,7,24.200000000000216,16703,18.631997
5,2023-06-22,21.20,21.20,1100.4772346411958,0.99,6,23.49999999999997,7707,8.6831909
6,2023-06-22,21.33,21.33,123.04202926058643,0.99,6,28.199999999999818,12450,13.1988527
7,2023-06-22,21.47,21.47,50.302063863617285,0.99,7,23.400000000000148,20000,21.2072907
8,2023-06-22,22.1,22.1,477.86168970243034,0.99,7,33.999999999999716,10303,11.166077
9,2023-06-22,22.14,22.15,36.10332708762647,0.99,6,12.10000000000008,17913,18.6973036
10,2023-06-22,22.29,22.29,187.6615555758394,0.99,7,31.0,14445,15.9029016
11,2023-06-22,22.42,22.43,937.0098933482445,0.99,7,20.60000000000008,7682,8.5815799
12,2023-06-22,22.55,22.56,261.4651976647575,0.99,7,27.199999999999932,12565,13.6478292
