i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.3,21.4,1241.5343151226878,0.99,3,59.19999999999982,9880,11.3456117
2,2023-06-21,14.50,14.51,7.700431458051552e7,0.99,3,150.7999999999995,1026,24.9347727
3,2023-06-22,20.47,20.47,307.07946599458865,0.99,3,59.19999999999982,16323,18.446479
4,2023-06-22,21.1,21.1,256.2620402312284,0.99,3,59.19999999999982,19043,20.9249114
5,2023-06-22,21.14,21.15,332.78919710827563,0.99,3,59.19999999999982,15238,17.1056278
6,2023-06-22,21.28,21.28,1487.733782802267,0.99,3,59.19999999999982,9855,11.3117676
7,2023-06-22,21.41,21.42,246.16429336057763,0.99,3,59.19999999999982,17515,19.0611616
8,2023-06-22,21.55,21.55,927.639794414762,0.99,3,59.19999999999982,13062,14.6241659
9,2023-06-22,22.9,22.9,304.0086713346432,0.99,3,59.19999999999982,15782,17.5532996
10,2023-06-22,22.23,22.23,440.94433884327833,0.99,3,59.19999999999982,14357,15.7279675
11,2023-06-22,22.36,22.37,266.7740002701327,0.99,3,59.19999999999982,17014,18.9700454
12,2023-06-22,22.50,22.50,266.7740002701327,0.99,3,59.19999999999982,16767,18.3220614
