i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.11,21.11,33.650660122528414,0.99,2,0.0,15869,12.9031314
2,2023-06-21,15.5,15.5,132.0100887098577,0.99,3,0.1999999999998181,16363,40.4652472
3,2023-06-22,20.55,20.55,32.32468984756685,0.99,2,0.0,15210,13.1141543
4,2023-06-22,21.9,21.9,63.38351627527355,0.99,3,0.20000000000027285,15791,14.197265
5,2023-06-22,21.22,21.22,280.52238853412337,0.99,3,0.6000000000001364,11938,10.6222122
6,2023-06-22,21.35,21.36,304.00867133464317,0.99,3,1.599999999999909,11765,10.4090713
7,2023-06-22,21.50,21.50,18.97578190524294,0.99,2,0.0,20000,16.1538942
8,2023-06-22,22.3,22.3,269.4686871415486,0.99,3,0.40000000000009095,10929,9.9624869
9,2023-06-22,22.17,22.17,58.48680335719443,0.99,2,0.0,14256,11.9371882
10,2023-06-22,22.31,22.31,70.79281598187855,0.99,2,0.0,14016,11.6830279
11,2023-06-22,22.45,22.45,151.95479134350973,0.99,2,0.0,11336,9.878305
12,2023-06-22,22.58,22.58,294.9793097873327,0.99,3,1.2000000000000455,12098,10.954589
