i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.4,21.4,151.95479134350973,0.99,4,41.89999999999998,15775,15.9331117
2,2023-06-21,14.51,14.52,194740.30465056308,0.99,4,229.79999999999995,3402,31.0387095
3,2023-06-22,20.47,20.48,54.513522719091256,0.99,3,0.1999999999998181,16512,15.1728648
4,2023-06-22,21.1,21.2,216.0143425355923,0.99,4,15.100000000000136,13543,13.3694517
5,2023-06-22,21.15,21.15,197.33282761010256,0.99,4,18.0,13380,12.9989815
6,2023-06-22,21.28,21.28,166.34036386513955,0.99,4,18.000000000000114,16782,15.995006
7,2023-06-22,21.42,21.42,24.642491798822466,0.99,4,18.0,20000,18.353056
8,2023-06-22,21.56,21.56,58.486803357194496,0.99,3,2.2737367544323206e-13,16783,15.5001217
9,2023-06-22,22.9,22.9,32.981011986090046,0.99,4,3.200000000000159,19372,17.6472268
10,2023-06-22,22.23,22.24,256.26204023122835,0.99,4,17.600000000000023,14038,13.5830582
11,2023-06-22,22.37,22.37,33.650660122528414,0.99,4,18.0,18532,16.8833599
12,2023-06-22,22.51,22.51,92.86219261963815,0.99,4,18.0,14862,13.9977206
