i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.6,21.6,106.89224771473239,0.99,3,2.0,20000,17.7233097
2,2023-06-21,14.56,14.56,1.1080699561144668e6,0.99,5,1762.7999999999993,2760,36.5205432
3,2023-06-22,20.50,20.50,110.16423567862317,0.99,3,4.0,18780,18.1485308
4,2023-06-22,21.4,21.4,203.37321548316814,0.99,3,2.600000000000364,17103,16.2959197
5,2023-06-22,21.17,21.17,79.06823554689993,0.99,2,1.900000000000091,20000,17.8617351
6,2023-06-22,21.30,21.31,88.31102119317285,0.99,3,2.0,20000,17.9230677
7,2023-06-22,21.44,21.45,81.48852626551214,0.99,2,1.699999999999818,20000,18.2144787
8,2023-06-22,21.58,21.58,652.5460751709385,0.99,2,0.8000000000001819,15159,14.3320539
9,2023-06-22,22.11,22.12,236.4644380066401,0.99,3,2.0,19096,16.9308474
10,2023-06-22,22.26,22.26,171.43206770813904,0.99,2,0.0,17708,15.5921469
11,2023-06-22,22.39,22.40,78.2775531914312,0.99,2,4.547473508864641e-13,16991,14.9922268
12,2023-06-22,22.53,22.53,30.128723288758003,0.99,2,4.547473508864641e-13,20000,16.6540068
