i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.8,21.9,110.16423567862317,0.99,9,50.39999999999981,17425,20.8293205
2,2023-06-21,15.0,15.1,292.02951668945906,0.99,8,39.80000000000001,13236,16.3105619
3,2023-06-22,20.53,20.53,113.53637969185067,0.99,8,24.200000000000074,16059,18.1659539
4,2023-06-22,21.6,21.6,180.26694151654465,0.99,8,34.699999999999875,15162,17.0908616
5,2023-06-22,21.20,21.20,1429.1111357020645,0.99,8,42.200000000000074,6392,7.6383006
6,2023-06-22,21.33,21.33,1359.0704702539526,0.99,7,26.199999999999875,6299,7.1690943
7,2023-06-22,21.47,21.47,482.68857545699973,0.99,8,18.49999999999997,11195,12.9663555
8,2023-06-22,22.1,22.1,390.8463912195527,0.99,8,23.19999999999996,10801,12.1326552
9,2023-06-22,22.14,22.14,289.1092215225652,0.99,7,25.000000000000114,12876,14.0228696
10,2023-06-22,22.29,22.29,398.78215612646926,0.99,8,38.599999999999994,11530,12.9995457
11,2023-06-22,22.42,22.42,218.1963055915071,0.99,8,26.000000000000114,15135,17.2058552
12,2023-06-22,22.55,22.55,789.8461117313024,0.99,8,27.69999999999976,8772,10.3097789
