i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.11,21.12,60.27709330545994,0.99,8,65.20000000000007,18189,21.5750446
2,2023-06-21,15.5,15.6,4.617102827699271e6,0.99,6,127.09999999999991,1836,39.5189977
3,2023-06-22,20.56,20.56,523.1008949406704,0.99,7,47.2000000000001,9200,11.894802
4,2023-06-22,21.9,21.9,158.1880309324934,0.99,6,13.900000000000063,11844,14.3348513
5,2023-06-22,21.23,21.23,1122.821380105291,0.99,8,77.99999999999994,7677,9.9438117
6,2023-06-22,21.36,21.36,48.80804226480398,0.99,8,81.3000000000001,16153,19.6570584
7,2023-06-22,21.50,21.50,22.511341279198472,0.99,6,57.79999999999998,17133,20.0666843
8,2023-06-22,22.4,22.4,176.67962938036547,0.99,7,65.60000000000002,13304,15.8366495
9,2023-06-22,22.17,22.18,138.81332273007405,0.99,7,44.00000000000017,13041,15.3929343
10,2023-06-22,22.31,22.32,533.7219619841551,0.99,7,42.799999999999955,8817,10.9816001
11,2023-06-22,22.45,22.45,329.4613051371935,0.99,7,42.799999999999955,9463,11.4505272
12,2023-06-22,22.58,22.59,63.38351627527373,0.99,7,50.80000000000007,14572,17.1262905
