i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.7,21.8,189.55712684428218,0.99,7,102.60000000000002,11773,14.4378588
2,2023-06-21,14.59,14.59,542832.6933086728,0.99,8,218.20000000000013,2402,41.6291165
3,2023-06-22,20.51,20.52,150.43524343007468,0.99,8,117.30000000000015,14043,17.686089
4,2023-06-22,21.5,21.5,596.1120944464094,0.99,8,120.90000000000012,8539,11.0275398
5,2023-06-22,21.19,21.19,224.87532769951065,0.99,7,74.60000000000002,11534,14.4408852
6,2023-06-22,21.32,21.32,300.9685846212969,0.99,7,72.19999999999987,10749,13.0148994
7,2023-06-22,21.46,21.46,216.01434253559225,0.99,7,121.19999999999993,12284,15.2986033
8,2023-06-22,21.59,22.0,349.93972559783396,0.99,7,73.80000000000001,9457,11.6702126
9,2023-06-22,22.13,22.13,386.93792730735686,0.99,8,121.09999999999994,9758,12.2776574
10,2023-06-22,22.27,22.28,31.364614234404307,0.99,8,124.80000000000004,20000,24.1798442
11,2023-06-22,22.41,22.41,107.97196738861858,0.99,7,74.0,13551,16.1929026
12,2023-06-22,22.54,22.54,292.0295166894595,0.99,7,72.19999999999987,10280,12.180726
