i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.8,21.8,468.3522420773519,0.99,6,9.400000000000006,9489,10.4942859
2,2023-06-21,14.59,15.0,130.68998782275926,0.99,8,66.39999999999989,14421,18.7434452
3,2023-06-22,20.52,20.52,946.4746397457025,0.99,7,24.800000000000068,7913,9.3985111
4,2023-06-22,21.5,21.5,64.67045839738164,0.99,7,71.19999999999999,15530,17.5962642
5,2023-06-22,21.19,21.19,292.0295166894593,0.99,7,9.799999999999898,11606,13.5137482
6,2023-06-22,21.32,21.32,105.82332523758512,0.99,7,66.39999999999992,15379,17.0435887
7,2023-06-22,21.46,21.46,294.97930978733297,0.99,8,62.299999999999955,11668,13.8673177
8,2023-06-22,22.0,22.0,533.7219619841545,0.99,7,13.800000000000182,9959,11.1471548
9,2023-06-22,22.13,22.13,269.46868714154806,0.99,7,14.999999999999943,12931,14.7027688
10,2023-06-22,22.28,22.28,126.8083644944355,0.99,7,68.60000000000002,14930,17.2995567
11,2023-06-22,22.41,22.41,216.01434253559216,0.99,7,87.20000000000005,11758,13.1817043
12,2023-06-22,22.54,22.55,74.44117421556892,0.99,7,10.99999999999983,18327,19.3953768
