i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-20,21.2,21.2,150.4352434300743,0.99,3,138.79999999999995,20000,23.2431541
2,2023-06-21,14.48,14.48,439546.75955363613,0.99,3,505.60000000000036,3902,38.781217
3,2023-06-22,20.45,20.46,1241.534315122687,0.99,3,68.19999999999936,14747,18.0417472
4,2023-06-22,21.0,21.0,1971.241238997061,0.99,3,73.7999999999995,10035,11.9193609
5,2023-06-22,21.13,21.13,1837.3256512343999,0.99,3,71.39999999999941,11399,13.0139775
6,2023-06-22,21.26,21.27,2031.5812332044634,0.99,3,71.39999999999941,10359,11.8946249
7,2023-06-22,21.40,21.40,1729.8056286224535,0.99,3,71.39999999999941,10303,11.9108391
8,2023-06-22,21.54,21.54,2114.9174179939255,0.99,3,73.7999999999995,10075,11.8274613
9,2023-06-22,22.7,22.8,123.0420292605861,0.99,3,92.79999999999995,19766,21.5277833
10,2023-06-22,22.22,22.22,332.78919710827586,0.99,3,73.39999999999986,17608,19.2969117
11,2023-06-22,22.35,22.35,721.5380459244353,0.99,3,73.39999999999986,14238,15.7261396
12,2023-06-22,22.49,22.49,272.19059307227127,0.99,3,73.39999999999986,17448,19.0140842
