i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-29,20.31,20.31,550.0592724347391,0.99,3,416.6,6864,1.453220709
2,2023-08-29,20.33,20.33,357.04491949580046,0.99,3,404.6000000000001,9103,1.76771125
3,2023-08-29,20.35,20.35,277.7171646487821,0.99,3,404.6,10284,2.053726667
4,2023-08-29,20.37,20.38,77.49477765951691,0.99,3,428.8,14177,2.895575625
5,2023-08-29,20.40,20.40,224.87532769951056,0.99,3,417.50000000000006,10555,2.141282333
6,2023-08-29,20.42,20.42,322.9050251649632,0.99,3,430.00000000000006,9035,1.907465958
7,2023-08-29,20.45,20.45,91.93357069344184,0.99,3,423.6000000000001,13801,2.786742375
8,2023-08-29,20.47,20.47,253.69941982891663,0.99,3,416.6,11108,2.2756955
9,2023-08-29,20.49,20.49,646.0206144192293,0.99,4,427.1000000000001,7025,1.51989325
10,2023-08-29,20.52,20.52,398.7821561264699,0.99,2,412.3,8614,1.746942125
