i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-29,20.30,20.30,26.975398512400517,0.99,2,236.09999999999997,13943,2.717256833
2,2023-08-29,20.32,20.32,15.05945156330764,0.99,2,224.6,16728,3.16092725
3,2023-08-29,20.34,20.34,83.98290245121574,0.99,3,236.79999999999995,11448,2.334796541
4,2023-08-29,20.37,20.37,109.06259332183718,0.99,2,214.5,9444,1.94727275
5,2023-08-29,20.39,20.39,121.81160896798048,0.99,2,214.5,9598,1.973587875
6,2023-08-29,20.41,20.41,72.9597948486792,0.99,2,231.99999999999997,11441,2.231509333
7,2023-08-29,20.44,20.44,7.52727154131453,0.99,2,214.49999999999997,20000,3.864361833
8,2023-08-29,20.46,20.46,26.174202201183746,0.99,2,239.19999999999996,13339,2.623239458
9,2023-08-29,20.48,20.48,17.334704054927425,0.99,2,236.09999999999997,15949,3.066473917
10,2023-08-29,20.51,20.51,11.951395864480702,0.99,2,214.7,17422,3.285593125
