i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-29,20.30,20.30,143.06241965628536,0.99,7,547.1,11501,3.717800167
2,2023-08-29,20.32,20.32,758.7230234431036,0.99,7,549.8000000000001,5539,1.869102792
3,2023-08-29,20.34,20.34,449.8972950140585,0.99,7,547.1,7325,2.451746042
4,2023-08-29,20.37,20.37,436.53489545484575,0.99,7,547.1,7881,2.65553775
5,2023-08-29,20.39,20.39,342.9759250584367,0.99,7,547.1,8359,2.805577333
6,2023-08-29,20.41,20.41,332.7891971082762,0.99,7,547.8,8648,2.831272666
7,2023-08-29,20.44,20.44,473.08307280540606,0.99,7,547.1,6893,2.32894375
8,2023-08-29,20.46,20.46,286.2181293073394,0.99,7,547.8000000000001,9359,3.036720333
9,2023-08-29,20.48,20.48,115.84162809085895,0.99,7,562.1999999999999,11187,3.552024
10,2023-08-29,20.51,20.51,156.60615062316865,0.99,7,547.1,10970,3.626459959
