i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-21,16.46,16.46,209.59850054794276,0.99,5,208.5600000000001,9268,5.33504325
2,2023-08-21,16.52,16.52,297.958898775084,0.99,5,245.71999999999997,7615,4.663154
3,2023-08-21,16.58,16.58,264.1062602674318,0.99,6,262.0399999999999,10444,6.143442416
4,2023-08-21,17.5,17.5,266.7740002701333,0.99,5,230.35999999999999,7720,4.560998833
5,2023-08-21,17.11,17.11,216.01434253559245,0.99,6,279.93999999999994,9653,5.814590208
6,2023-08-21,17.17,17.17,151.95479134350978,0.99,5,239.08000000000007,10757,6.475412541
7,2023-08-21,17.24,17.24,115.84162809085919,0.99,6,249.58000000000015,11181,6.636108709
8,2023-08-21,17.30,17.30,158.18803093249346,0.99,6,277.2800000000001,11752,6.95076875
9,2023-08-21,17.36,17.36,82.31164269243637,0.99,5,225.0,13526,7.617374709
10,2023-08-21,17.42,17.42,19.754175228401117,0.99,6,256.72,20000,11.365582417
