i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-29,20.31,20.32,213.85419911023598,0.99,2,0.0,17571,8.546527167
2,2023-08-29,20.39,20.39,213.85419911023598,0.99,2,0.0,17092,8.463427292
3,2023-08-29,20.46,20.47,550.0592724347389,0.99,2,0.0,15560,7.92988925
4,2023-08-29,20.53,20.54,272.1905930722708,0.99,2,0.0,17672,8.30850125
5,2023-08-29,21.0,21.1,274.9399930022942,0.99,2,0.0,18128,8.5155325
6,2023-08-29,21.8,21.8,261.4651976647572,0.99,1,0.0,17008,8.160623625
7,2023-08-29,21.14,21.14,246.16429336057752,0.99,2,0.0,17933,8.580672041
8,2023-08-29,21.21,21.22,124.28487804099596,0.99,2,0.0,20000,9.229441
9,2023-08-29,21.28,21.28,319.67597491331304,0.99,2,0.0,16653,7.936098041
10,2023-08-29,21.36,21.36,326.16669208582124,0.99,2,0.0,16606,7.92932425
