i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-11,3.12,4.18,201.33948332833626,0.99,25,1328.3999999999999,15620,3966.62860052
2,2023-11-11,8.8,9.16,602.1334287337463,0.99,22,1368.6999999999998,10712,4069.090713808
3,2023-11-11,13.18,14.35,119.38755794951739,0.99,26,1487.9999999999993,18280,4590.079476331
4,2023-11-11,17.52,19.29,234.09979362657427,0.99,24,1374.12,14760,5848.343635153
5,2023-11-12,22.51,0.22,269.4686871415485,0.99,25,1367.960000000001,14118,5501.657329317
6,2023-11-12,4.15,5.12,502.4886325074367,0.99,25,1517.4800000000007,12045,3413.77657638
7,2023-11-12,8.32,10.7,211.715657119134,0.99,24,1319.5999999999992,15046,5674.98593673
8,2023-11-12,13.40,15.15,147.4415820858162,0.99,25,1348.4399999999998,16441,5741.088659981
9,2023-11-12,19.26,20.31,151.95479134350967,0.99,24,1545.3000000000009,15823,3903.79629669
10,2023-11-13,0.18,1.32,103.71744106535701,0.99,25,1459.7999999999995,19607,4392.067324871
