i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-11,23.17,1.52,107.97196738861875,0.99,5,1262.2799999999997,14380,9286.446984229
2,2023-11-11,4.20,7.8,45.49228489420364,0.99,11,978.3200000000003,17566,10092.11986516
3,2023-11-11,9.33,11.44,155.0400891169368,0.99,5,1265.92,12303,7862.032088796
4,2023-11-11,14.35,17.14,67.32326360316813,0.99,5,1265.92,15593,9576.700558361
5,2023-11-11,19.35,21.44,213.8541991102364,0.99,5,1265.92,11952,7725.488184614
6,2023-11-12,0.28,2.59,95.70471846269871,0.99,5,1243.4799999999996,14806,9014.375685043
7,2023-11-12,5.20,7.41,86.55363187142888,0.99,10,861.7400000000002,14157,8476.531962789
8,2023-11-12,10.16,13.17,26.438588082003776,0.99,9,785.2000000000003,20000,10800.637480012
9,2023-11-12,15.18,17.22,136.05093760774562,0.99,5,1265.92,12085,7463.499717823
10,2023-11-12,20.33,22.45,164.67696022648843,0.99,5,1265.92,12418,7912.093177681
