i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-11,23.17,1.31,231.75879569030835,0.99,11,902.2799999999997,13828,8057.111394095
2,2023-11-11,4.20,6.28,342.97592505843596,0.99,5,1014.8799999999999,13298,7646.673962158
3,2023-11-11,9.33,11.40,423.5693725249409,0.99,12,1275.8800000000008,13037,7625.446615015
4,2023-11-11,14.35,16.57,193.40590434066118,0.99,11,980.7999999999993,14606,8537.933785095
5,2023-11-11,19.35,22.10,144.50749460230836,0.99,11,1092.7600000000002,16713,9292.805837136
6,2023-11-12,0.28,2.55,277.7171646487816,0.99,13,1260.5199999999993,15039,8817.707999772
7,2023-11-12,5.20,7.55,87.42791098124124,0.99,9,867.3600000000012,16723,9295.53138129
8,2023-11-12,10.16,12.49,169.71774703105788,0.99,12,1107.5800000000006,15887,9216.088951306
9,2023-11-12,15.18,17.26,307.07946599458904,0.99,12,1085.519999999999,13067,7726.962490869
10,2023-11-12,20.33,22.55,195.35949933400164,0.99,11,1216.5199999999986,14767,8506.206432986
