i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-07,18.3,18.3,57.90193532362263,0.99,5,794.8999999999999,13015,45.843058857
2,2023-10-07,18.44,18.45,8.752047463632858,0.99,5,795.4999999999998,17905,66.47813934
3,2023-10-07,19.29,19.30,8.239878953625691,0.99,5,795.4999999999998,19420,69.647929411
4,2023-10-07,20.12,20.13,80.67364100285708,0.99,5,795.4999999999998,11207,39.630518826
5,2023-10-07,20.54,20.55,47.83676222373438,0.99,5,795.4999999999998,12706,44.155045327
6,2023-10-07,21.38,21.38,67.32326360316826,0.99,5,795.4999999999998,12497,43.800606568
7,2023-10-07,22.17,22.18,65.32369535089056,0.99,5,794.9499999999998,13236,47.36830152
8,2023-10-07,23.0,23.1,29.529161695311696,0.99,5,795.4999999999998,16501,58.035555909
9,2023-10-07,23.42,23.44,7.086776735298704,0.99,5,795.4999999999998,20000,71.765422977
10,2023-10-08,0.24,0.25,6.5392856330920885,0.99,5,795.4999999999998,20000,77.757041855
11,2023-10-28,18.50,19.43,55.62036804314992,0.99,5,731.7,13041,3134.935084011
12,2023-10-28,20.16,20.45,115.84162809085895,0.99,5,795.4999999999998,9331,1751.828619368
13,2023-10-28,21.45,22.55,9.111059563564964,0.99,5,795.4999999999998,19720,4203.882638993
14,2023-10-28,23.13,23.44,174.9128330865618,0.99,5,795.4999999999998,9348,1894.392382345
15,2023-10-29,0.41,1.28,60.277093305460035,0.99,5,795.4999999999998,11713,2844.10213424
16,2023-10-29,2.8,3.1,73.6967624734133,0.99,5,795.4999999999998,12422,3158.403003108
17,2023-10-29,3.39,4.31,70.0848878220598,0.99,5,795.4999999999998,12707,3129.404582905
18,2023-10-29,5.7,5.55,61.50096245838182,0.99,5,795.4999999999998,12540,2868.74698741
19,2023-10-29,6.35,7.21,72.23019690019235,0.99,5,761.5999999999999,11622,2780.430465204
20,2023-10-29,8.2,8.44,73.69676247341334,0.99,5,761.5999999999999,10821,2500.718895236
