i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.52,14.52,28.081938954129658,0.99,3,260.24000000000007,13182,8.544726666
2,2023-08-27,14.59,14.59,16.651647549694086,0.99,3,260.24000000000007,15192,10.305630458
3,2023-08-27,15.6,15.6,41.9777645235298,0.99,3,260.24000000000007,11911,7.953524667
4,2023-08-27,15.13,15.13,38.3474119030514,0.99,3,260.24000000000007,11509,7.762057792
5,2023-08-27,15.20,15.20,16.651647549694083,0.99,3,260.24000000000007,14890,9.651331917
6,2023-08-27,15.27,15.27,33.314153521303155,0.99,3,260.24000000000007,11805,7.76185025
7,2023-08-27,15.34,15.34,47.35839460149708,0.99,3,257.40000000000003,10968,7.489962625
8,2023-08-27,15.41,15.41,44.58698842480899,0.99,3,260.24000000000007,11436,7.797616167
9,2023-08-27,15.49,15.49,21.40806156642089,0.99,3,260.24000000000007,15403,10.526686291
10,2023-08-27,15.55,15.56,39.92043637892209,0.99,3,260.24000000000007,12842,8.145395167
