i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,8.37,8.37,45.03736204526161,0.99,7,808.0299999999999,13478,50.716171439
2,2023-10-08,9.19,9.20,34.68071194809891,0.99,7,879.13,15261,57.547302448
3,2023-10-08,10.2,10.3,42.40178234699982,0.99,7,816.32,14274,52.916560074
4,2023-10-08,10.44,10.45,84.83121459718755,0.99,7,793.81,12187,45.514865679
5,2023-10-08,11.25,11.26,9.38995048285629,0.99,7,786.4899999999999,19521,78.157967793
6,2023-10-08,12.7,12.8,39.126019694981544,0.99,7,737.4099999999999,15295,57.567729564
7,2023-10-08,12.48,12.49,21.624304612546307,0.99,7,855.0699999999998,15258,52.921694813
8,2023-10-08,13.28,13.29,27.801119564588333,0.99,7,873.8899999999999,17482,67.376750414
9,2023-10-08,14.11,14.12,31.050968092060298,0.99,7,715.6399999999999,15047,51.560217113
10,2023-10-08,14.53,14.54,13.896029031036335,0.99,7,916.19,19836,76.376533579
11,2023-10-30,1.3,1.30,58.486803357194574,0.99,7,916.19,13753,1601.296585754
12,2023-10-30,2.31,2.56,45.951802923437974,0.99,7,916.19,14609,1527.687594584
13,2023-10-30,4.7,4.23,19.16745646994239,0.99,7,743.8799999999999,16553,954.998649983
14,2023-10-30,5.17,5.46,8.84045198346753,0.99,7,759.9999999999998,20000,1790.353728011
15,2023-10-30,6.36,7.7,52.36547241500341,0.99,7,749.3499999999997,13429,1862.591040184
16,2023-10-30,8.11,8.37,24.642491798822423,0.99,10,863.77,14881,1526.053452063
17,2023-10-30,9.35,10.3,27.247877285253043,0.99,7,878.3499999999999,16775,1680.544461513
18,2023-10-30,11.7,11.24,31.681428519600335,0.99,7,803.7499999999998,14686,993.452310689
19,2023-10-30,12.34,12.46,19.953712351920334,0.99,7,916.19,17150,770.513847025
20,2023-10-30,13.37,14.10,90.10409263664239,0.99,7,873.3399999999999,11727,1972.36247481
