i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-08,8.23,8.24,229.44120773340535,0.99,12,838.7199999999997,11422,43.012814309
2,2023-10-08,9.4,9.5,76.71982988292162,0.99,12,893.6199999999999,16395,63.199772383
3,2023-10-08,9.47,9.48,218.19630559150738,0.99,13,869.1999999999999,10913,42.907989723
4,2023-10-08,10.3,10.3,256.26204023122887,0.99,12,872.7099999999998,11316,43.862030607
5,2023-10-08,11.11,11.12,180.26694151654482,0.99,12,841.6900000000003,11981,45.38988947
6,2023-10-08,11.52,11.52,150.4352434300748,0.99,12,823.0100000000002,11847,43.782788616
7,2023-10-08,12.33,12.34,60.885952833798015,0.99,11,800.24,14012,52.501002107
8,2023-10-08,13.14,13.14,360.6514338341416,0.99,11,788.5899999999998,8944,33.89190568
9,2023-10-08,13.56,13.56,84.8312145971874,0.99,11,753.3000000000001,14264,52.143959083
10,2023-10-08,14.38,14.39,195.35949933400144,0.99,12,816.6500000000002,10646,40.658546878
11,2023-10-30,0.4,1.17,24.152106212025846,0.99,10,759.4499999999999,19120,4334.014419555
12,2023-10-30,1.32,2.28,145.96716626495802,0.99,12,871.69,12667,3401.079173619
13,2023-10-30,2.57,3.45,203.37321548316825,0.99,12,836.43,12115,2843.129290699
14,2023-10-30,4.23,5.15,153.4896882257674,0.99,11,783.6099999999999,11885,3083.416602713
15,2023-10-30,5.47,6.33,151.9547913435097,0.99,12,819.85,11790,2793.833938225
16,2023-10-30,7.11,7.43,224.8753276995106,0.99,11,779.3800000000001,10506,1895.433176338
17,2023-10-30,8.37,9.36,41.977764523529814,0.99,11,803.8800000000001,16739,3522.403422568
18,2023-10-30,10.3,10.43,280.52238853412325,0.99,12,806.7299999999999,9554,2397.528352842
19,2023-10-30,11.25,12.4,234.09979362657415,0.99,11,792.86,10770,2350.881472355
20,2023-10-30,12.47,13.36,91.9335706934418,0.99,12,814.5999999999999,14023,2961.023104014
