i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-05,23.5,23.6,261.46519766475745,0.99,3,10.600000000000364,15670,75.835043872
2,2023-10-06,0.39,0.4,326.1666920858216,0.99,7,8.600000000001273,14926,71.594768333
3,2023-10-06,2.1,2.2,110.16423567862299,0.99,3,7.400000000000546,18654,90.454528379
4,2023-10-06,3.25,3.26,349.9397255978332,0.99,3,10.600000000000364,15110,73.379368856
5,2023-10-06,4.5,4.51,216.01434253559216,0.99,7,10.199999999997999,15992,76.441333848
6,2023-10-06,6.15,6.16,216.0143425355922,0.99,7,4.399999999999636,16169,77.325239594
7,2023-10-06,7.39,7.4,918.3633964706142,0.99,3,10.600000000000364,10898,54.805337322
8,2023-10-06,9.4,9.5,176.6796293803652,0.99,3,10.600000000000364,16208,76.599339348
9,2023-10-06,10.29,10.3,415.14034201169443,0.99,3,10.600000000000364,15339,78.743898076
10,2023-10-25,17.0,17.29,349.9397255978334,0.99,3,1.5999999999994543,16289,1728.209735337
11,2023-10-25,18.24,18.51,512.6911871313508,0.99,3,10.600000000000364,13199,1621.450791943
12,2023-10-25,19.57,20.3,129.3830879445315,0.99,3,10.600000000000364,19887,1956.590107695
13,2023-10-25,21.9,21.35,410.98893859157766,0.99,6,4.9000000000010004,11593,1568.110511525
14,2023-10-25,22.53,23.19,187.6615555758395,0.99,3,10.600000000000364,16550,1571.700466988
15,2023-10-26,0.9,0.39,310.18127878241313,0.99,3,10.600000000000364,15519,1837.937995401
16,2023-10-26,1.45,2.15,492.4891087205383,0.99,3,10.600000000000364,14411,1751.290967296
17,2023-10-26,3.6,3.35,502.48863250743705,0.99,3,10.600000000000364,12498,1730.576797991
18,2023-10-26,4.38,5.16,133.3435239493514,0.99,3,3.0000000000009095,20000,2261.913423344
19,2023-10-26,6.2,6.41,163.03019062422328,0.99,3,10.600000000000364,18323,2387.232415037
