i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-05,23.18,23.20,283.3559480142655,0.99,14,106.70000000000039,13993,92.081648849
2,2023-10-06,0.52,0.53,633.1648041922856,0.99,13,146.19999999999982,10802,71.531421001
3,2023-10-06,2.14,2.15,633.164804192287,0.99,14,204.70000000000056,10989,74.985736786
4,2023-10-06,3.38,3.40,415.14034201169454,0.99,14,198.40000000000035,13117,87.290793658
5,2023-10-06,5.4,5.6,187.66155557583934,0.99,15,168.59999999999985,16593,118.227135069
6,2023-10-06,6.29,6.30,864.6209077135635,0.99,15,168.0000000000001,10646,75.700803591
7,2023-10-06,7.53,7.54,436.53489545484524,0.99,15,227.2,12342,90.439492171
8,2023-10-06,9.18,9.19,830.5513941122282,0.99,14,199.1000000000001,9643,67.279600876
9,2023-10-06,10.43,10.45,147.44158208581598,0.99,14,117.59999999999937,16488,115.444101989
10,2023-10-25,17.20,17.37,402.8102587136055,0.99,15,186.2000000000004,13226,1017.468026058
11,2023-10-25,18.50,19.4,199.3260884950532,0.99,14,306.09999999999945,14274,840.263030304
12,2023-10-25,20.16,20.34,319.67597491331327,0.99,16,170.30000000000027,15330,1032.002287605
13,2023-10-25,21.45,21.57,497.46374618236234,0.99,15,135.00000000000045,12370,737.380596405
14,2023-10-25,23.7,23.23,561.2277037391481,0.99,13,88.59999999999991,10173,913.63422875
15,2023-10-26,0.37,0.51,224.87532769951034,0.99,15,208.00000000000023,15293,840.411735481
16,2023-10-26,2.7,2.23,189.5571268442823,0.99,15,187.1999999999996,17270,952.906513166
17,2023-10-26,3.21,3.44,946.4746397457013,0.99,15,220.6000000000002,9795,1358.658625172
18,2023-10-26,5.0,5.20,339.54616580785233,0.99,14,142.5999999999996,14427,1219.968365658
19,2023-10-26,6.32,6.48,1216.8277822517457,0.99,16,256.1000000000003,9673,941.484333589
