i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-05,23.25,23.27,572.6228994379632,0.99,13,67.00000000000006,11953,72.909465423
2,2023-10-06,0.59,1.0,1025.7166965695678,0.99,13,117.20000000000044,9907,60.137381522
3,2023-10-06,2.22,2.24,211.71565711913394,0.99,14,122.49999999999969,18065,115.944565181
4,2023-10-06,3.46,3.46,2031.5812332044677,0.99,12,66.00000000000034,6807,41.342226877
5,2023-10-06,5.13,5.14,497.46374618236246,0.99,14,96.99999999999972,13362,84.409347272
6,2023-10-06,6.36,6.37,371.69102908911697,0.99,13,70.79999999999961,14225,92.659471525
7,2023-10-06,8.0,8.1,1254.075065780492,0.99,13,94.99999999999983,8747,55.738881823
8,2023-10-06,9.24,9.26,445.39832206391765,0.99,13,45.400000000000205,14237,89.940128658
11,2023-10-25,16.15,16.58,679.3137472754421,0.99,13,63.00000000000023,11922,2582.763668112
12,2023-10-25,17.38,18.16,814.023421369394,0.99,13,132.40000000000003,10034,2254.77336907
13,2023-10-25,19.5,19.47,596.1120944464088,0.99,13,85.80000000000013,11840,2548.397816018
14,2023-10-25,20.34,21.9,946.4746397457013,0.99,12,71.49999999999986,9571,2101.455568794
15,2023-10-25,21.58,22.54,176.67962938036513,0.99,12,57.30000000000027,17165,3407.026684395
16,2023-10-26,23.25,0.4,805.8831871557002,0.99,12,59.59999999999974,11003,2350.525403296
17,2023-10-26,0.51,1.36,614.3591763429708,0.99,13,62.4000000000006,11589,2687.382295554
18,2023-10-26,2.23,2.58,1122.8213801052887,0.99,13,127.19999999999976,9383,2085.83303155
19,2023-10-26,3.50,4.35,512.6911871313501,0.99,12,53.79999999999947,12681,2683.775588821
20,2023-10-26,5.21,6.2,436.53489545484547,0.99,12,38.40000000000029,12234,2477.411915288
