i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-06,0.18,0.2,59.077579148681274,0.99,7,17.999999999999773,18445,130.369188497
2,2023-10-06,1.42,1.43,185.78494002008125,0.99,7,9.400000000000091,14221,67.930178714
3,2023-10-06,3.5,3.6,156.60615062316842,0.99,8,22.70000000000016,16073,78.584324056
4,2023-10-06,4.3,4.31,512.6911871313506,0.99,8,34.400000000000205,11407,59.83659374
5,2023-10-06,5.55,5.56,60.885952833797894,0.99,8,30.299999999999613,19274,94.252418499
6,2023-10-06,7.19,7.21,166.34036386513958,0.99,7,12.599999999999,15423,74.291812439
7,2023-10-06,8.44,8.46,106.89224771473228,0.99,9,42.80000000000064,19464,99.122612127
8,2023-10-06,10.1,10.11,163.03019062422325,0.99,8,13.299999999999386,16118,79.430256522
9,2023-10-25,16.15,16.5,383.0685480342837,0.99,8,30.800000000000864,11998,2092.265433823
10,2023-10-25,17.38,18.3,59.07757914868126,0.99,7,7.400000000000091,19572,3088.853431056
11,2023-10-25,19.5,19.51,110.1642356786232,0.99,8,41.899999999999864,16860,2774.644208157
12,2023-10-25,20.34,21.9,639.560408275037,0.99,9,51.600000000000136,11548,2110.85039102
13,2023-10-25,21.58,22.4,151.9547913435096,0.99,7,7.000000000000227,15651,2538.798302721
14,2023-10-26,23.24,0.18,64.67045839738152,0.99,8,19.39999999999975,19587,3221.616487356
15,2023-10-26,0.51,1.43,126.80836449443541,0.99,8,24.19999999999959,17187,3093.238739308
16,2023-10-26,2.23,3.12,98.63425445424414,0.99,7,10.80000000000041,18266,2970.970192929
17,2023-10-26,3.5,4.3,371.691029089117,0.99,8,24.60000000000025,13314,2363.656687582
18,2023-10-26,5.21,6.6,114.68321180995038,0.99,7,26.000000000001364,15525,2663.720375727
