i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-05,23.39,23.4,379.2378625539404,0.99,2,0.10000000000013642,11762,52.426055119
2,2023-10-06,1.14,1.15,528.384742364313,0.99,2,0.10000000000013642,13140,60.550313657
3,2023-10-06,2.37,2.38,332.78919710827574,0.99,2,0.10000000000013642,13556,61.912789562
4,2023-10-06,3.59,4.0,406.8790492056622,0.99,2,0.10000000000013642,12547,54.660649326
5,2023-10-06,5.28,5.3,180.2669415165446,0.99,2,0.10000000000013642,17238,78.37555224
6,2023-10-06,6.51,6.52,544.5586797103908,0.99,2,0.10000000000013642,13267,60.707825265
7,2023-10-06,8.15,8.16,241.26562392270228,0.99,2,0.10000000000013642,14357,66.353585086
8,2023-10-06,9.4,9.42,231.75879569030798,0.99,2,0.10000000000013642,14989,67.157231379
9,2023-10-25,16.54,17.22,136.0509376077454,0.99,2,0.10000000000013642,16088,1724.248308617
10,2023-10-25,18.19,18.48,251.16242563062715,0.99,2,0.10000000000013642,14727,1730.591998289
11,2023-10-25,19.38,20.17,95.70471846269865,0.99,2,0.10000000000013642,19120,2316.567458692
12,2023-10-25,21.14,21.44,195.35949933400167,0.99,2,0.10000000000013642,15384,1779.704918191
13,2023-10-25,22.38,22.59,473.08307280540555,0.99,2,0.10000000000013642,10861,1295.609382591
14,2023-10-26,0.11,0.37,199.326088495053,0.99,2,0.10000000000013642,14373,1530.459393906
15,2023-10-26,1.43,2.12,111.27700573598304,0.99,2,0.10000000000013642,16138,1725.108745513
16,2023-10-26,3.5,3.37,248.65080137432074,0.99,2,0.10000000000013642,15790,1940.751100929
17,2023-10-26,4.39,5.6,473.0830728054053,0.99,2,0.10000000000013642,13256,1622.979161585
18,2023-10-26,6.11,6.39,410.98893859157783,0.99,2,0.10000000000013642,13862,1662.563965263
