i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-01,0.3,1.50,45.4922848942035,0.99,19,6262.799999999999,20000,6402.897814541
2,2023-11-03,23.47,1.20,71.50789493119031,0.99,19,6872.199999999998,20000,5548.481970095
3,2023-11-03,15.3,16.51,84.83121459718747,0.99,11,7684.799999999996,20000,6463.26506468
4,2023-11-03,20.43,22.10,183.92709061988023,0.99,19,6967.599999999997,17978,5219.312272083
5,2023-11-04,2.6,3.34,63.38351627527373,0.99,19,5965.4,20000,5267.405241956
6,2023-11-04,7.24,8.39,72.95979484867915,0.99,20,7830.400000000003,20000,4501.875852925
7,2023-11-04,12.21,13.56,32.98101198609011,0.99,11,6167.400000000005,20000,5681.912024719
8,2023-11-04,17.45,18.58,292.0295166894595,0.99,11,7380.199999999999,13918,4370.722909408
9,2023-11-05,22.55,0.17,31.681428519600303,0.99,19,5723.199999999997,20000,4944.627646393
10,2023-11-05,4.26,5.41,60.277093305459964,0.99,17,4994.2000000000035,20000,4534.730074091
11,2023-11-05,9.35,11.10,85.68809555271469,0.99,11,7596.4,20000,5731.652993493
12,2023-11-05,15.9,16.41,148.9308909957738,0.99,21,8043.6,17927,5548.580643994
