i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-01,19.51,0.35,91.01423498650746,0.99,28,681.9000000000001,20000,17027.608995276
2,2023-11-02,20.9,22.53,533.7219619841546,0.99,26,497.7000000000005,12100,9840.292996906
3,2023-11-03,11.26,15.34,63.38351627527373,0.99,26,734.6000000000007,20000,14893.273328171
4,2023-11-03,17.2,21.13,107.97196738861854,0.99,27,692.5999999999988,20000,15014.510785475
5,2023-11-04,22.26,1.58,213.85419911023598,0.99,27,689.5999999999992,15831,12731.893389029
6,2023-11-04,3.39,6.23,1025.7166965695665,0.99,28,529.8000000000015,11041,9822.656830123
7,2023-11-04,8.44,12.29,129.38308794453192,0.99,27,819.8000000000006,17133,13511.590337639
8,2023-11-04,14.5,17.8,406.87904920566166,0.99,26,538.5999999999999,13130,10970.634784384
9,2023-11-04,19.12,22.56,193.40590434066132,0.99,26,429.49999999999943,17153,13442.40710971
10,2023-11-05,0.26,3.42,512.6911871313503,0.99,26,472.3999999999987,13480,11766.475000577
11,2023-11-05,5.51,10.8,62.12218430139579,0.99,28,668.200000000001,19897,15452.092795915
12,2023-11-05,11.19,15.25,67.32326360316803,0.99,26,462.9000000000017,19500,14765.892738007
