i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-08,23.18,3.43,17.50980207568428,0.99,23,2540.960000000001,19548,15858.95061219
2,2023-11-08,4.36,8.35,59.077579148681295,0.99,23,2463.140000000001,14950,14318.89818413
3,2023-11-08,10.4,13.44,58.4868033571944,0.99,22,1843.2999999999988,14945,13226.451810592
4,2023-11-08,15.14,19.39,25.653335577380137,0.99,26,3046.120000000001,18065,15910.834713939
5,2023-11-09,20.35,0.58,29.827436055870447,0.99,25,2691.7599999999998,17948,15824.901732694
6,2023-11-09,1.48,6.23,31.050968092060273,0.99,26,3114.1199999999994,18765,16510.77749476
7,2023-11-09,7.13,11.22,55.620368043149846,0.99,23,2398.6800000000003,16718,14941.455935951
8,2023-11-09,12.35,17.20,28.941531377574954,0.99,23,2389.7000000000016,20000,17063.437274587
9,2023-11-09,18.7,22.7,77.49477765951693,0.99,26,3122.1200000000013,14503,14372.543414695
10,2023-11-10,23.28,4.0,18.412182206875343,0.99,24,2654.359999999999,20000,16302.340637337
