i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.11,12.12,118.19368237002244,0.99,9,42.7999999999995,17649,45.028647
2,2023-06-23,14.32,14.33,241.26562392270205,0.99,8,4.999999999999432,13645,32.7714342
3,2023-06-23,15.16,15.16,130.68998782275906,0.99,10,51.90000000000009,16848,44.033185
4,2023-06-23,15.58,15.59,258.85054568810955,0.99,9,9.599999999999909,14598,37.5616953
5,2023-06-23,16.42,16.42,253.69941982891626,0.99,9,23.999999999999318,14460,37.4243688
6,2023-06-23,17.26,17.27,137.42518950277326,0.99,10,51.70000000000118,16129,43.4881989
7,2023-06-23,18.10,18.10,151.95479134350973,0.99,9,12.599999999999454,15931,41.464521
8,2023-06-23,18.55,18.56,459.0320324600121,0.99,10,105.400000000001,12259,33.4853056
9,2023-06-23,19.40,19.40,251.16242563062733,0.99,11,89.40000000000032,14405,41.4807466
10,2023-06-23,20.24,20.24,550.0592724347388,0.99,11,168.99999999999977,12443,35.2486066
11,2023-06-23,21.8,21.8,209.59850054794276,0.99,10,66.99999999999955,14985,40.9264508
