i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.45,12.46,115.84162809085879,0.99,3,37.59999999999991,19096,50.7894292
2,2023-06-23,15.8,15.8,57.90193532362257,0.99,3,37.59999999999991,20000,51.13872
3,2023-06-23,15.50,15.51,83.14307342670337,0.99,4,3.0000000000004547,18744,49.0154363
4,2023-06-23,16.34,16.34,639.5604082750366,0.99,3,37.59999999999991,12238,34.9443771
5,2023-06-23,17.17,17.18,42.83008317878768,0.99,4,2.400000000000091,20000,52.5474238
6,2023-06-23,18.2,18.2,161.39988871798136,0.99,3,37.59999999999991,18162,49.4769913
7,2023-06-23,18.46,18.47,93.80019456529108,0.99,3,28.799999999999955,20000,55.832158
8,2023-06-23,19.31,19.32,84.83121459718743,0.99,3,28.799999999999955,20000,55.0881405
9,2023-06-23,20.15,20.16,103.71744106535711,0.99,4,6.000000000000455,17337,47.4552218
10,2023-06-23,21.0,21.1,87.42791098124133,0.99,3,37.59999999999991,18283,50.4735909
11,2023-06-23,21.45,21.46,89.20305171027596,0.99,4,33.19999999999993,20000,53.4959611
