i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.36,12.37,665.7954037046616,0.99,2,2.2000000000000455,9572,21.4946235
2,2023-06-23,14.58,14.58,487.5642176333331,0.99,2,2.2000000000000455,12419,26.9901166
3,2023-06-23,15.41,15.41,203.37321548316828,0.99,2,2.2000000000000455,15109,33.6295864
4,2023-06-23,16.23,16.24,319.6759749133134,0.99,5,2.0,11917,25.8404408
5,2023-06-23,17.7,17.7,1332.024967895898,0.99,2,2.2000000000000455,8154,19.0263378
6,2023-06-23,17.52,17.52,111.27700573598281,0.99,2,2.2000000000000455,16542,36.8180977
7,2023-06-23,18.37,18.37,292.02951668945946,0.99,5,1.2000000000000455,12783,28.2997331
8,2023-06-23,19.21,19.22,164.67696022648838,0.99,5,1.0000000000002274,15060,32.7706493
9,2023-06-23,20.6,20.7,126.80836449443522,0.99,2,0.09999999999990905,17597,39.6908444
10,2023-06-23,20.50,20.50,173.16370475569624,0.99,5,1.9999999999995453,14409,31.9263028
11,2023-06-23,21.35,21.35,292.0295166894598,0.99,2,2.2000000000000455,12981,28.2594571
