i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.40,12.41,163.03019062422337,0.99,16,150.1999999999995,15488,59.8285467
2,2023-06-23,15.2,15.2,97.64791190970199,0.99,13,60.19999999999982,16015,53.5784905
3,2023-06-23,15.45,15.46,174.91283308656156,0.99,17,318.80000000000007,16253,64.5240601
4,2023-06-23,16.29,16.29,218.19630559150744,0.99,15,58.99999999999966,14752,54.7982955
5,2023-06-23,17.12,17.13,134.690428231668,0.99,14,91.49999999999994,15038,54.5470646
6,2023-06-23,17.56,17.57,427.8478510352941,0.99,16,71.79999999999916,11761,45.8795192
7,2023-06-23,18.41,18.42,336.1507041497735,0.99,16,176.2000000000003,13043,50.919623
8,2023-06-23,19.25,19.26,449.89729501405833,0.99,15,92.7999999999999,11764,46.04959
9,2023-06-23,20.11,20.11,379.23786255394043,0.99,14,79.00000000000009,10781,39.1121424
10,2023-06-23,20.55,20.56,646.02061441923,0.99,16,135.80000000000027,10788,42.8105556
11,2023-06-23,21.39,21.41,36.83637086789762,0.99,14,125.69999999999956,20000,71.972783
