i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,12.44,12.45,342.97592505843687,0.99,16,77.70000000000007,13248,51.6770341
2,2023-06-23,15.5,15.6,264.1062602674317,0.99,17,171.00000000000006,15920,59.7251285
3,2023-06-23,15.49,15.49,297.958898775084,0.99,14,43.69999999999993,13035,45.6156113
4,2023-06-23,16.32,16.33,258.8505456881098,0.99,15,70.40000000000055,13258,49.3280875
5,2023-06-23,17.15,17.16,173.16370475569627,0.99,16,87.19999999999962,15846,60.7852768
6,2023-06-23,18.0,18.1,633.1648041922863,0.99,16,85.39999999999998,9935,39.3842072
7,2023-06-23,18.44,18.45,454.4417121354124,0.99,17,171.2000000000014,12014,47.3338593
8,2023-06-23,19.29,19.30,207.5025155424631,0.99,16,140.79999999999902,15489,58.2757302
9,2023-06-23,20.14,20.14,578.4069691292558,0.99,18,162.29999999999956,12666,52.5135709
10,2023-06-23,20.58,20.59,78.27755319143111,0.99,18,305.10000000000036,20000,82.9126518
11,2023-06-23,21.43,21.45,130.6899878227592,0.99,16,151.1000000000006,17732,69.5856833
